QuestionUserId;QuestionUserReputation;QuestionUserDN;Tags;QuestionId;QuestionScore;title;QuestionBody;AcceptedAnswer;AnswerUserId;AnswerUserReputation;AnswerUserDN;AnswerScore;AnswerId;AnswerBody
17965;29141;Luke Francl;<machine-learning><mahout>;28735445;1;Baseline classification accuracy with Mahout;"<p>In his <a href=""https://weka.waikato.ac.nz/dataminingwithweka/preview"" rel=""nofollow"">Data Mining with Weka</a> class, Prof. Witten stresses the importance of checking your classifier against simpler ones, like the ZeroR classifier which picks the most common class (if your fancy machine learning algorithm is barely beating ZeroR's accuracy, it's probably not working very well).</p>

<p>Is there a way to check baseline accuracy of a classifier built with Apache Mahout, either using ZeroR or some thing else?</p>
";;540873;20218;Thomas Jungblut;0;28738219;"<p>Take your data, count how often the classes occur. </p>

<p>And that's literally what ZeroR does. Since it is so simple I don't think Mahout includes it in their Framework. </p>

<p><strong>Writing a MapReduce job to do this is rather simple:</strong></p>

<p>Mapper: </p>

<ul>
<li>emit the class as key, 1 as value (let the mapper precompute the sum over his whole input for network efficiency or use a combiner)</li>
</ul>

<p>Reducer </p>

<ul>
<li>sum over all keys, take the max and divide by the sum over all classes</li>
</ul>

<p>Then you would know what baseline accuracy you would get from predicting the majority class. </p>

<p><strong>The Spark implementation is similar:</strong> </p>

<p>Group by the class and then count per class and divide by the sum over all classes. Pick the max, that's the baseline.</p>
"
4608966;21;imran khan;<machine-learning><logistic-regression>;28736050;1;Logistic Regression in Machine Learning;"<p>I'm researching on the topic of ""logistic Regression"" in machine learning.I could understand the entire concept that it's trying to maximize the likelihood of an instance belonging to a particular class label </p>

<p>The  algorithm, if run for many iterations, finds a weight vector that separates the instances and then keeps increasing the magnitude of the weight vector.  I donot understand why would it try to increase the magnitude of weight vector</p>

<p>Any Help would be highly appreciable!</p>
";;3054114;269;Rishabh;0;28736134;"<p>I think what you are asking about is Regularization in Machine learning, From my understanding of it this is done so as to avoid the phenomena known as overfitting i.e when the hypothesis fits the training data almost perfectly at the cost of giving a poor hypothesis for the test data.</p>

<p>I hope this helps to an extent.</p>
"
4608966;21;imran khan;<machine-learning><logistic-regression>;28736050;1;Logistic Regression in Machine Learning;"<p>I'm researching on the topic of ""logistic Regression"" in machine learning.I could understand the entire concept that it's trying to maximize the likelihood of an instance belonging to a particular class label </p>

<p>The  algorithm, if run for many iterations, finds a weight vector that separates the instances and then keeps increasing the magnitude of the weight vector.  I donot understand why would it try to increase the magnitude of weight vector</p>

<p>Any Help would be highly appreciable!</p>
";;70915;15178;Niki;1;28737833;"<p>I'm guessing your data is linearly separable? IIRC, logistic regression breaks down in that case. I think this is a well-known problem. Quoting from <a href=""http://pages.cs.wisc.edu/%7Ejerryzhu/cs769/lr.pdf"" rel=""nofollow noreferrer"">here</a> (the first hit on google for &quot;logistic regression separable data&quot;):</p>
<blockquote>
<p>...However, when the training data is linearly separable, two bad things happen: 1. |Î¸| goes to infinity; 2. There are infinite number of MLEâ€™s. To see this, note any step function (sigmoid with |Î¸|=âˆž) that is in the gap between the two classes is an MLE</p>
<p>One way to avoid this is to incorporate a prior on Î¸ in the form of a zero-mean Gaussian with covariance 1/(2Î»)I</p>
</blockquote>
"
1256369;2338;Adorn;<c++><image-processing><machine-learning><neural-network><gradient>;28746889;22;Neural Network not learning - MNIST data - Handwriting recognition;"<p>I have written a Neural Network Program. It works for Logic Gates, but when I try to use it for recognizing handwritten digits - it simply does not learn.</p>

<p>Please find the code below:</p>

<p>// This is a single neuron; this might be necessary in order to understand remaining code</p>

<pre><code>typedef struct SingleNeuron
{
    double                  outputValue;
    std::vector&lt;double&gt;     weight;
    std::vector&lt;double&gt;     deltaWeight;
    double                  gradient;
    double                  sum;
}SingleNeuron;
</code></pre>

<p>Then I initialize the net. I set weights to be random value between -0.5 to +0.5, sum to 0, deltaWeight to 0</p>

<p>Then comes the FeedForward:</p>

<pre><code>for (unsigned i = 0; i &lt; inputValues.size(); ++i)
{
    neuralNet[0][i].outputValue = inputValues[i];
    neuralNet[0][i].sum = 0.0;
    //  std::cout &lt;&lt; ""o/p Val = "" &lt;&lt; neuralNet[0][i].outputValue &lt;&lt; std::endl;
}

for (unsigned i = 1; i &lt; neuralNet.size(); ++i)
{
    std::vector&lt;SingleNeuron&gt; prevLayerNeurons = neuralNet[i - 1];
    unsigned j = 0;
    double thisNeuronOPVal = 0;
    //  std::cout &lt;&lt; std::endl;
    for (j = 0; j &lt; neuralNet[i].size() - 1; ++j)
    {
        double sum = 0;
        for (unsigned k = 0; k &lt; prevLayerNeurons.size(); ++k)
        {
            sum += prevLayerNeurons[k].outputValue * prevLayerNeurons[k].weight[j];
        }
        neuralNet[i][j].sum = sum;
        neuralNet[i][j].outputValue = TransferFunction(sum);
        //      std::cout &lt;&lt; neuralNet[i][j].outputValue &lt;&lt; ""\t"";
    }
    //      std::cout &lt;&lt; std::endl;
}
</code></pre>

<p>My transfer function and its derivative is mentioned at the end.</p>

<p>After this I try to back-propagate using:</p>

<pre><code>// calculate output layer gradients
for (unsigned i = 0; i &lt; outputLayer.size() - 1; ++i)
{
    double delta = actualOutput[i] - outputLayer[i].outputValue;
    outputLayer[i].gradient = delta * TransferFunctionDerivative(outputLayer[i].sum);
}
//  std::cout &lt;&lt; ""Found Output gradients ""&lt;&lt; std::endl;
// calculate hidden layer gradients
for (unsigned i = neuralNet.size() - 2; i &gt; 0; --i)
{
    std::vector&lt;SingleNeuron&gt;&amp; hiddenLayer = neuralNet[i];
    std::vector&lt;SingleNeuron&gt;&amp; nextLayer = neuralNet[i + 1];

    for (unsigned j = 0; j &lt; hiddenLayer.size(); ++j)
    {
        double dow = 0.0;
        for (unsigned k = 0; k &lt; nextLayer.size() - 1; ++k)
        {
            dow += nextLayer[k].gradient * hiddenLayer[j].weight[k];
        }
        hiddenLayer[j].gradient = dow * TransferFunctionDerivative(hiddenLayer[j].sum);
    }
}
//  std::cout &lt;&lt; ""Found hidden layer gradients ""&lt;&lt; std::endl;

// from output to 1st hidden layer, update all weights
for (unsigned i = neuralNet.size() - 1; i &gt; 0; --i)
{
    std::vector &lt;SingleNeuron&gt;&amp; currentLayer = neuralNet[i];
    std::vector &lt;SingleNeuron&gt;&amp; prevLayer = neuralNet[i - 1];

    for (unsigned j = 0; j &lt; currentLayer.size() - 1; ++j)
    {
        for (unsigned k = 0; k &lt; prevLayer.size(); ++k)
        {
            SingleNeuron&amp; thisNeueon = prevLayer[k];
            double oldDeltaWeight = thisNeueon.deltaWeight[j];
            double newDeltaWeight = ETA * thisNeueon.outputValue * currentLayer[j].gradient + (ALPHA * oldDeltaWeight);
            thisNeueon.deltaWeight[j] = newDeltaWeight;
            thisNeueon.weight[j] += newDeltaWeight;
        }
    }
}
</code></pre>

<p>These are the TransferFuntion and its derivative;</p>

<pre><code>double TransferFunction(double x)
{
    double val;
    //val = tanh(x);
    val = 1 / (1 + exp(x * -1));
    return val;
}

double TransferFunctionDerivative(double x)
{
    //return 1 - x * x;
    double val = exp(x * -1) / pow((exp(x * -1) + 1), 2);
    return val;
}
</code></pre>

<p>One thing I observed If i use standard sigmoid function to be my transfer function AND if I pass output of neuron to transfer function - Result is INFINITY. But tanh(x) works fine with this value</p>

<p>So if I am using 1/1+e^(-x) as transfer function I have to pass <code>Sum of Net Inputs</code> and with <code>tanh</code> being my transfer function I have to pass <code>output</code> of current neuron. </p>

<p>I do not completely understand why this is the way it is, may be this calls for a different question.</p>

<p>But this question is really about something else: <strong>NETWORK IS WORKING FOR LOGIC GATES BUT NOT FOR CHARACTER RECOGNITION</strong></p>

<p>I have tried many variations/combinations of <code>Learning Rate</code> and <code>Acceleration</code> and <code># hidden layers</code> and <code>their sizes</code>. Please find the results below:</p>

<pre><code>AvgErr: 0.299399          #Pass799
AvgErr : 0.305071         #Pass809
AvgErr : 0.303046         #Pass819
AvgErr : 0.299569         #Pass829
AvgErr : 0.30413          #Pass839
AvgErr : 0.304165         #Pass849
AvgErr : 0.300529         #Pass859
AvgErr : 0.302973         #Pass869
AvgErr : 0.299238         #Pass879
AvgErr : 0.304708         #Pass889
AvgErr : 0.30068          #Pass899
AvgErr : 0.302582         #Pass909
AvgErr : 0.301767         #Pass919
AvgErr : 0.303167         #Pass929
AvgErr : 0.299551         #Pass939
AvgErr : 0.301295         #Pass949
AvgErr : 0.300651         #Pass959
AvgErr : 0.297867         #Pass969
AvgErr : 0.304221         #Pass979
AvgErr : 0.303702         #Pass989
</code></pre>

<p>After looking at the results you might feel this guy is simply stuck into local minima, but please wait and read through:</p>

<pre><code>Input = [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]          
Output = 0.0910903, 0.105674, 0.064575, 0.0864824, 0.128682, 0.0878434, 0.0946296, 0.154405, 0.0678767, 0.0666924

Input = [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Output = 0.0916106, 0.105958, 0.0655508, 0.086579, 0.126461, 0.0884082, 0.110953, 0.163343, 0.0689315, 0.0675822

Input = [0, 0, 0, 1, 0, 0, 0, 0, 0, 0]          
Output = 0.105344, 0.105021, 0.0659517, 0.0858077, 0.123104, 0.0884107, 0.116917, 0.161911, 0.0693426, 0.0675156

Input = [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]          
Output = , 0.107113, 0.101838, 0.0641632, 0.0967766, 0.117149, 0.085271, 0.11469, 0.153649, 0.0672772, 0.0652416
</code></pre>

<p>Above is the output of epoch #996, #997,#998 and #999</p>

<p>So simply network is not learning. For this e.g. I have used ALPHA = 0.4, ETA = 0.7, 10 hidden layers each of 100 neurons and average is over 10 epochs. If you are worried about Learning Rate being 0.4 or so many hidden layers I have already tried their variations. For e.g. for learning rate being 0.1 and 4 hidden layers - each of 16</p>

<pre><code>Input = [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]          
Output = 0.0883238, 0.0983253, 0.0613749, 0.0809751, 0.124972, 0.0897194, 0.0911235, 0.179984, 0.0681346, 0.0660039

Input = [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]          
Output = 0.0868767, 0.0966924, 0.0612488, 0.0798343, 0.120353, 0.0882381, 0.111925, 0.169309, 0.0676711, 0.0656819

Input = [0, 0, 0, 1, 0, 0, 0, 0, 0, 0]          
Output = 0.105252, 0.0943837, 0.0604416, 0.0781779, 0.116231, 0.0858496, 0.108437, 0.1588, 0.0663156, 0.0645477

Input = [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]          
Output = 0.102023, 0.0914957, 0.059178, 0.09339, 0.111851, 0.0842454, 0.104834, 0.149892, 0.0651799, 0.063558
</code></pre>

<p>I am so damn sure that I have missed something. I am not able to figure it out. I have read Tom Mitchel's algorithm so many times, but I don't know what is wrong. Whatever example I solve by hand - works! (Please don't ask me to solve MNIST data images by hand ;) ) I do not know where to change the code, what to do.. please help out..</p>

<h2>EDIT -- Uploading more data as per suggestions in comments</h2>

<p><a href=""http://textuploader.com/4a57"" rel=""nofollow"">1 Hidden Layer of 32</a> -- still no learning.</p>

<p>Expected Output -- Input is images between 0-9, so a simple vector describing which is current image, that bit is 1 all others are 0. So i would want output to be as close to 1 for that particular bit and others being close to 0 For e.g. if input is <code>Input = [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]</code> I would want output to be something like <code>Output = 0.002023, 0.0914957, 0.059178, 0.09339, 0.011851, 0.0842454, 0.924834, 0.049892, 0.0651799, 0.063558</code> (THis is vague, hand-generated)</p>

<p>Here are the links of other researcher's work. </p>

<p><a href=""http://cs.stanford.edu/people/karpathy/convnetjs/demo/mnist.html"" rel=""nofollow"">Stanford</a> </p>

<p><a href=""http://eblearn.sourceforge.net/old/demos/mnist/index.shtml"" rel=""nofollow"">SourceForge</a> -- This is rather a library</p>

<p>Not only these 2, there are so many sites showing the demos.</p>

<p>Things are working quite fine for them. If I set my network parameters(Alpha, ETA) like them I am not getting results like them, so this is reassurance that something is wrong with my code.</p>

<h2>EDIT 2</h2>

<p>Adding more failure cases</p>

<p><a href=""http://m.uploadedit.com/ba3a/1425032342920.txt"" rel=""nofollow"">Accelaration - 0.7, Learning Rate 0.1</a></p>

<p><a href=""http://m.uploadedit.com/ba3a/1425032545677.txt"" rel=""nofollow"">Accelaration - 0.7, Learning Rate 0.6</a></p>

<p>In both of the above cases Hidden layers were 3, each of 32 neurons.</p>
";29781669;1666357;1170;Tokkot;4;29781669;"<p><em>This answer is copied from the OP's comment on the question.</em></p>

<p>I solved the puzzle. I had made the worst possible mistake. I was giving wrong input. I have used opencv to scan the images, instead of using <code>reshape</code> I was using <code>resize</code> and so input was linear interpolation of images. So my input was wrong. There was nothing wrong with the code. My network is <code>784 - 65 - 10</code> giving 96.43% accuracy.</p>
"
4611375;1065;WÎ”_;<python><machine-learning><artificial-intelligence>;28748957;0;How can I allow an API to remotely access my code without revealing it?;"<p>A friend is building an API. He wants my machine learning algorithm (written in Python) to be incorporated into this API. I have heard that his API can <strong>'<em>remotely</em> access'</strong> my algorithm and in this way I don't have to reveal what the code actually is.</p>

<p>If this is all true, can someone point me in the direction of building this. I know very little about API's!</p>

<p>Apologies, I'm a newbie to this!</p>
";28749293;1054573;2456;Leonard Pauli;2;28749293;"<p>You could upload your code to a server and create your own API for your friend's API to use.</p>

<p>An example of how to create a python server: <a href=""http://www.acmesystems.it/python_httpserver"" rel=""nofollow"">http://www.acmesystems.it/python_httpserver</a></p>

<p>Basically, when you get a request, call your algorithm script and pass the data received from the request, then return an appropriate response.</p>

<p>For better security, you could require some identification in the request to prove that it really is your friend that's sending it. If you're afraid of your code getting leaked if the server would be hacked, you could use tools like docker.com to host the server script and your algorithm script in two different virtual machines.</p>
"
2335004;121;user2335004;<java><machine-learning><weka><liblinear>;28752700;1;How to use liblinear with weka gui?;"<p>I am using weka to build one model. I have requirement of using liblinear for our model. For testing using weka GUI, I need to add liblinear jar into my classpath but after adding liblinear jar in classpath, Weka GUI still give me error liblinear classes not found. I have searched through internet and found nothing.
Is there anybody else who face same problem as me. Also, any help will be appreciated. </p>
";30310849;2335004;121;user2335004;0;30310849;"<p>I found that to use liblinear in weka gui, you have ti install weka-3-7 version. Then click on tools--> package manager--> install liblinear.</p>
"
4277287;11;Karen;<machine-learning><weka><nlp>;28752724;1;Weka - StringtoVector Filter Not working;"<p>I am practicing Weka using the Reuters data.  The StringtoVector Classifier works for converting my string data (shown below), so I can analyze the articles to understand what words predict the article type. If the article type is true, the original dataset said TRUE/FALSE, but I converted it to 0/1. However, it refuses to work for this one arff file using the StringtoVector filter on the ""review"" string.  </p>

<p>I used the following StringtoVector filter while ONLY checking the review attribute: </p>

<pre><code>weka.filters.unsupervised.attribute.StringToWordVector -R first-last -W 1000 -prune-rate -1.0 -N 0 -stemmer weka.core.stemmers.NullStemmer -M 1 -tokenizer ""weka.core.tokenizers.WordTokenizer -delimiters \"" \\r\\n\\t.,;:\\\'\\\""()?!\""""
</code></pre>

<p>I get this error: 
<b>""Problem filtering instances: attribute names are not unique. Cause: sentiment"" when only review is checked for the filter.</b></p>

<p>Here is the header of my dataset/formatting for a few of the cases:</p>

<pre><code>@relation text_files
@attribute review string
@attribute sentiment {0, 1}
@data   ""cocoa the the cocoa the early the levels its the the this the ended the mln against at the that cocoa the to crop cocoa to crop around mln sales at mln the to this cocoa export the their cocoa prices to to per to offer sales at to dlrs per to to crop sales to at dlrs at dlrs at dlrs per sales at at at at to dlrs at at dlrs the currency sales at to dlrs dlrs dlrs the currency sales at at dlrs at at dlrs at at sales at mln against the crop mln against the the to to the cocoa commission reuter"", 0""prices reserve the agriculture department reported the reserve price loan call price price wheat corn 1986 loan call price price reserves grain wheat per reuter"", 0""grain crop their products to to wheat export the export wheat oil oil reuter"", 0""inc the stock corp its dlrs oil to dlrs production its the company to its to profit to reuter"", 0""products stock split products inc its stock split its common shares shareholders the company its to to shareholders at the the stock mln to mln reuter"", 0
</code></pre>

<p><b>Anyone have any ideas on why this is happening?</b> I was thinking there might be a conflict with the fact the data might contain 0 and 1s as part of the words occurring naturally in the text.  I'm also thinking I might need an additional space before the quote for the string after the previous string.</p>
";;968064;2363;Rushdi Shams;2;28782516;"<p>Hi the problem is the filter converts every term in a string into an attribute. Now there must be a term ""review"" or ""sentiment"" in your data section. Therefore the attributes are duplicated. </p>

<p>So, change the names of these two attributes like ""myreview"" and ""mysentiment"" or to something that is unlikely to occur in your data. It should work.</p>
"
4277287;11;Karen;<machine-learning><weka><nlp>;28752724;1;Weka - StringtoVector Filter Not working;"<p>I am practicing Weka using the Reuters data.  The StringtoVector Classifier works for converting my string data (shown below), so I can analyze the articles to understand what words predict the article type. If the article type is true, the original dataset said TRUE/FALSE, but I converted it to 0/1. However, it refuses to work for this one arff file using the StringtoVector filter on the ""review"" string.  </p>

<p>I used the following StringtoVector filter while ONLY checking the review attribute: </p>

<pre><code>weka.filters.unsupervised.attribute.StringToWordVector -R first-last -W 1000 -prune-rate -1.0 -N 0 -stemmer weka.core.stemmers.NullStemmer -M 1 -tokenizer ""weka.core.tokenizers.WordTokenizer -delimiters \"" \\r\\n\\t.,;:\\\'\\\""()?!\""""
</code></pre>

<p>I get this error: 
<b>""Problem filtering instances: attribute names are not unique. Cause: sentiment"" when only review is checked for the filter.</b></p>

<p>Here is the header of my dataset/formatting for a few of the cases:</p>

<pre><code>@relation text_files
@attribute review string
@attribute sentiment {0, 1}
@data   ""cocoa the the cocoa the early the levels its the the this the ended the mln against at the that cocoa the to crop cocoa to crop around mln sales at mln the to this cocoa export the their cocoa prices to to per to offer sales at to dlrs per to to crop sales to at dlrs at dlrs at dlrs per sales at at at at to dlrs at at dlrs the currency sales at to dlrs dlrs dlrs the currency sales at at dlrs at at dlrs at at sales at mln against the crop mln against the the to to the cocoa commission reuter"", 0""prices reserve the agriculture department reported the reserve price loan call price price wheat corn 1986 loan call price price reserves grain wheat per reuter"", 0""grain crop their products to to wheat export the export wheat oil oil reuter"", 0""inc the stock corp its dlrs oil to dlrs production its the company to its to profit to reuter"", 0""products stock split products inc its stock split its common shares shareholders the company its to to shareholders at the the stock mln to mln reuter"", 0
</code></pre>

<p><b>Anyone have any ideas on why this is happening?</b> I was thinking there might be a conflict with the fact the data might contain 0 and 1s as part of the words occurring naturally in the text.  I'm also thinking I might need an additional space before the quote for the string after the previous string.</p>
";;15634609;1;Eason;0;67091026;"<p>I also encountered the same problem because the word &quot;domain&quot; appeared in the data, causing the filter to misunderstand when recognizing it. My solution was to remove all the &quot;domain&quot; from the data and keep only the &quot;domain&quot; in @attribute.</p>
"
4277287;11;Karen;<machine-learning><weka><nlp>;28752724;1;Weka - StringtoVector Filter Not working;"<p>I am practicing Weka using the Reuters data.  The StringtoVector Classifier works for converting my string data (shown below), so I can analyze the articles to understand what words predict the article type. If the article type is true, the original dataset said TRUE/FALSE, but I converted it to 0/1. However, it refuses to work for this one arff file using the StringtoVector filter on the ""review"" string.  </p>

<p>I used the following StringtoVector filter while ONLY checking the review attribute: </p>

<pre><code>weka.filters.unsupervised.attribute.StringToWordVector -R first-last -W 1000 -prune-rate -1.0 -N 0 -stemmer weka.core.stemmers.NullStemmer -M 1 -tokenizer ""weka.core.tokenizers.WordTokenizer -delimiters \"" \\r\\n\\t.,;:\\\'\\\""()?!\""""
</code></pre>

<p>I get this error: 
<b>""Problem filtering instances: attribute names are not unique. Cause: sentiment"" when only review is checked for the filter.</b></p>

<p>Here is the header of my dataset/formatting for a few of the cases:</p>

<pre><code>@relation text_files
@attribute review string
@attribute sentiment {0, 1}
@data   ""cocoa the the cocoa the early the levels its the the this the ended the mln against at the that cocoa the to crop cocoa to crop around mln sales at mln the to this cocoa export the their cocoa prices to to per to offer sales at to dlrs per to to crop sales to at dlrs at dlrs at dlrs per sales at at at at to dlrs at at dlrs the currency sales at to dlrs dlrs dlrs the currency sales at at dlrs at at dlrs at at sales at mln against the crop mln against the the to to the cocoa commission reuter"", 0""prices reserve the agriculture department reported the reserve price loan call price price wheat corn 1986 loan call price price reserves grain wheat per reuter"", 0""grain crop their products to to wheat export the export wheat oil oil reuter"", 0""inc the stock corp its dlrs oil to dlrs production its the company to its to profit to reuter"", 0""products stock split products inc its stock split its common shares shareholders the company its to to shareholders at the the stock mln to mln reuter"", 0
</code></pre>

<p><b>Anyone have any ideas on why this is happening?</b> I was thinking there might be a conflict with the fact the data might contain 0 and 1s as part of the words occurring naturally in the text.  I'm also thinking I might need an additional space before the quote for the string after the previous string.</p>
";;4698227;741;fracpete;0;67098880;"<p>The easiest solution to avoid these attribute name clashes, is to use a prefix for the generated attributes.</p>
<p>The prefix can be supplied via the <code>-P</code> command-line option, the <code>attributeNamePrefix</code> option in the GenericObjectEditor or the <code>setAttributeNamePrefix</code> method from Java code.</p>
<p>See Javadoc of <a href=""https://weka.sourceforge.io/doc.dev/weka/filters/unsupervised/attribute/StringToWordVector.html"" rel=""nofollow noreferrer"">StringToWordVector</a> filter.</p>
"
4520962;85;Jae ;<matlab><machine-learning><contour><knn>;28757295;1;k-NN Classify in Matlab;"<p>So once I extracted the image which I want from the original image as attached here,<img src=""https://i.stack.imgur.com/ErmOX.jpg"" alt=""enter image description here""> I considered contour length as feature 1 and contour area as feature 2. I used sum(sum(ds)) to count the number of white pixels in binary images for each species. ds is the attached image here. And then I found the contour area, the number of pixels inscribed by the conotur by the following code.</p>

<pre><code>area=0;
for col=1:464 
    temp=find(ds(:,col)==1);  
    if temp 
        area= area + (temp(end)-temp(1)+1); 
    end
end
area;
</code></pre>

<p>Now I should plot feature 1 vs. feature 2 plot and check if there are separable clusters and Use k-NN to classify. Can anyone tell me how to plot it, check and classify. Thanks ! </p>
";;4050550;2152;Steffen;0;28760423;"<p>You can plot it by</p>

<pre><code>figure(1);
plot(feature1_classA,feature2_classA,'b.');
plot(feature1_classOther,feature2_classOther,'r.');
</code></pre>

<p>then check out if the blue dots are somehow separated from the blue dots.</p>

<p>KNN can be easily implemented. You need some labeled data set.
When classifying a new data point, find the K closest points in the labeled data set and check from which class the majority is. Assing this label to new data point. Shouldn't be that hard to implement.</p>
"
1840877;1072;kundan;<machine-learning><nltk><stanford-nlp><text-classification><naivebayes>;28764459;6;How to train a naive bayes classifier with pos-tag sequence as a feature?;"<p>I have two classes of sentences. Each has reasonably distinct pos-tag sequence. How can I train a Naive-Bayes classifier with POS-Tag sequence as a feature? Does Stanford CoreNLP/NLTK (Java or Python) provide any method for building a classifier with pos-tag as a feature?  I know in python <code>NaiveBayesClassifier</code> allows for building a NB classifier but it uses <code>contains-a-word</code> as feature but can it be extended to use pos-tag-sequence as a feature ?</p>
";28783642;4611541;400;char bugs;6;28783642;"<p>If you know how to train and predict texts (or sentences in your case) using nltk's naive bayes classifier and words as features, than you can easily extend this approach in order to classify texts by pos-tags. This is because the classifier don't care about whether your feature-strings are words or tags. So you can simply replace the words of your sentences by pos-tags using for example nltk's standard pos tagger:</p>

<pre class=""lang-py prettyprint-override""><code>sent = ['So', 'they', 'have', 'internet', 'on', 'computers' , 'now']
tags = [t for w, t in nltk.pos_tag(sent)]
print tags
</code></pre>

<p>['IN', 'PRP', 'VBP', 'JJ', 'IN', 'NNS', 'RB']</p>

<p>As from now you can proceed with the ""contains-a-word"" approach.</p>
"
1169020;31156;Diego;<r><machine-learning><glm><prediction><random-forest>;28764742;1;R prediction within an interval;"<p>quick question on prediction.</p>

<p>The value Iâ€™m trying to predict is either 0 or 1 (it is set as numeric, not as a factor) so when I run my random forest:</p>

<pre><code>fit &lt;- randomForest(PredictValue ~ &lt;variables&gt;, data=trainData, ntree=50) 
</code></pre>

<p>and predict:</p>

<pre><code>pred&lt;-predict(fit, testData)
</code></pre>

<p>all my predictions are between 0 and 1 â€“ which is what I expect and - I Imagine - can be interpreted as the probability of being 1.</p>

<p>Now, If I go through the same process using the gbm algorithm:</p>

<pre><code>fitgbm &lt;- gbm(PredictValue~ &lt;variables&gt;, data=trainData, distribution = ""bernoulli"", n.trees = 500,   bag.fraction = 0.75, cv.folds = 5, interaction.depth = 3)
predgbm &lt;- predict(fitgbm, testData)
</code></pre>

<p>the values are from -0.5 to 0.5</p>

<p>I also tried glm and the range was worst, from around -3 to 3.</p>

<p>So, my question is: is it possible to set the algorithms to predict between 0 and 1?</p>

<p>Thanks</p>
";28765067;4130044;33919;LyzandeR;1;28765067;"<p>You need to specify <code>type='response'</code> for this to happen:</p>

<p>Check this example:</p>

<pre><code>y &lt;- rep(c(0,1),c(100,100))
x &lt;- runif(200)
df &lt;- data.frame(y,x)


fitgbm &lt;- gbm(y ~ x, data=df, 
              distribution = ""bernoulli"", n.trees = 100)

predgbm &lt;- predict(fitgbm, df, n.trees=100, type='response')
</code></pre>

<p>Too simplistic but look at the summary of <code>predgbm</code>:</p>

<pre><code>&gt; summary(predgbm)
   Min. 1st Qu.  Median    Mean 3rd Qu.    Max. 
 0.4936  0.4943  0.5013  0.5000  0.5052  0.5073 
</code></pre>

<p>And as the documentation mentions this is the probability of y being 1:</p>

<blockquote>
  <p>If type=""response"" then gbm converts back to the same scale as the outcome. Currently the only effect this will have is returning probabilities for bernoulli and expected counts for poisson.</p>
</blockquote>
"
843036;2130;StuckInPhDNoMore;<matlab><machine-learning><cluster-analysis><sift><feature-extraction>;28769234;0;My observations are less than the feature vector of each. Any solution to overcome this?;"<p>I'm using GMM to fit my data to 256 Gaussians. I'm using Matlab's <code>fitgmdist</code> to achieve this.</p>

<pre><code>gmm{i} = fitgmdist(model_feats, gaussians, 'Options',statset('MaxIter',1000), ...
            'CovType','diagonal', 'SharedCov',false, 'Regularize',0.01, 'Start',cInd);
</code></pre>

<p>I am using RootSIFT to extract the features of each image. This produces a vector of <code>1x128</code> for each image.</p>

<p>Now I have 45 images maximum for each writer. So after feature extraction and everything the size of my <code>model_feats</code> is <code>45 x 128</code>.</p>

<p>According to the help file for data arrangement for <code>X</code> is:</p>

<blockquote>
  <p>The rows of X correspond to observations, and columns correspond to
  variables.</p>
</blockquote>

<p>The problem I have is when I run the above function I am told that:</p>

<blockquote>
  <p>""X must have more rows than columns.""</p>
</blockquote>

<p>I have a total of 45 images for each writer. How will I be able to get this function to run? This is a strange limitation for such a function, I mean even if I am able to get 100 images for each writer it will not work.</p>

<p>I will appreciate any workaround to this.</p>

<p>P.S. I've tried the same with VL_Feat's <code>vl_gmm</code> and it works without any problems but I need this to work in Matlab not VL_FEAT.</p>
";28889893;1060350;70512;Has QUIT--Anony-Mousse;1;28889893;"<p>With SIFT you usually don't compute the feature for the whole image, but literally <strong>hundreds of keypoints for each image.</strong> Then you won't have this problem anymore.</p>

<p>Next step then probably is a â€œbag of visual wordsâ€ mapping of each image.</p>
"
1019129;5193;sten;<machine-learning><regression>;28774321;-1;Best model for learning function with shape 1/x^2?;"<p>What model/estimator would you guys use to learn data which has the shape like 1/x^2 ?
Example :</p>

<pre><code>http://www.wolframalpha.com/input/?i=1%2Fx^2%2C+from+0+to+1
</code></pre>

<p>The best behaved from what I tested up to now is Support Vector Regression (SVR)</p>
";;270287;41194;IVlad;1;28775797;"<p>I think you've answered your own question: if you know it looks like <code>1 / x^2</code>, then use <code>1 / x^2</code>.</p>

<p>Support Vector Machines are likely to work well or even best in a lot of problems. </p>

<p>Since your data is obviously not generated by a linear process, I suggest you don't use any linear estimator. Other than that, a lot of estimators can work well. Pick one and see if you're happy with it.</p>
"
